@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,1,1,0,0,0.203795,0.077787,0.127304,0.506713,0.630331,0.325644,0.449338,0.36634,0.389057,0.341726,0.533829,0.315848,0.797214,0.786539,0.446543,0.198339,0.11597,0.093868,0.093979,0.224672,0.269651,0.146889,0.188512,0.313587,0.265748,0.571753,0.300051,0.305634,0.58974,0.647529,0.787472,0.463636,0.100222,0.102858,0.204121,0.261802,0.532472,0.189329,0.348124,0.538041,0.359505,0.391329,0.208395,0.233148,0.462643,0.453066,0.404896,0.232299,0.317236,0.278793,0.888623,0.465976,0.318554,0.161829,0.198041,0.442455,0.491622,0.881172,0.364029,0.484832,0.780237,0.709139,0.558872,0.60914,0.063129,0.555556,0.019252,0.526316,0.190266,0.031241,0.183395
0,0,0,0,0,1,0.026154,0.499981,0.463955,0.462526,0.672975,0.649663,0.482278,0.638402,0.547203,0.737568,0.625839,0.420754,0.777526,0.542194,0.452009,0.412705,0.05213,0.983975,0.453742,0.455804,0.527973,0.490643,0.310827,0.263955,0.067978,0.037164,0.030001,0.025812,0.14388,0.238478,0.101265,0.061966,0.021523,0.152127,0.347012,0.148391,0.183169,0.166882,0.194684,0.125719,0.139966,0.06235,0.017586,0.00937,0.017838,0.043442,0.046352,0.011359,0.364885,0,0.688344,0.356812,0.323657,0.274982,0.179536,0.085857,0.163185,0.138591,0.03034,0.024483,0.076229,0.055093,0.053734,0.008978,0.38394,0.238095,0.406513,0.225564,0.385171,0.39864,0.418769
1,0,0,0,0,1,0.325008,0.233515,0.072553,0.852536,0.269744,0.477294,0.421507,0.477744,0.396498,0.397835,0.54808,0.26778,0.510994,0.587764,0.27263,0.171388,0.210118,0.220098,0.029683,0.031776,0.052527,0.094998,0.047682,0.096042,0.125759,0.244116,0.149685,0.083323,0.197097,0.186505,0.199215,0.165559,0.099894,0.150024,0.16696,0.017985,0.063877,0.085123,0.061558,0.086454,0.167027,0.067603,0.043845,0.04882,0.050199,0.063737,0.118948,0.086331,0.422725,0.21815,0.932311,0.437201,0.130746,0.336569,0.176959,0.181316,0.204145,0.224508,0.119561,0.078881,0.047654,0.05781,0.065528,0.072231,0.03349,0.111111,0.041672,0.105263,0.157937,0.107383,0.139114
1,0,0,0,0,1,0.344585,0.204007,0.21932,0.835713,0.351433,0.410929,0.424079,0.440584,0.20924,0.594479,0.509882,0.362778,0.551858,0.467864,0.417049,0.323821,0.266576,0.267904,0.097741,0.264731,0.247526,0.376177,0.58157,0.514056,0.419829,0.730141,0.641055,0.352346,0.640473,0.500874,0.541372,0.358699,0.089105,0.142538,0.226253,0.161608,0.176621,0.187205,0.228596,0.363486,0.214574,0.188642,0.133652,0.083133,0.160882,0.112827,0.116924,0.116551,0.400066,0.363853,0.892412,0.495107,0.447158,0.426724,0.493304,0.544097,0.322724,0.56846,0.339397,0.118891,0.315669,0.18563,0.140155,0.16669,0.157653,0.015873,0.347614,0.015038,0.295165,0.406474,0.390637
0,0,1,1,1,0,0.248787,0.093115,0.164151,0.369104,0.658952,0.390608,0.547819,0.393444,0.573073,0.423636,0.700401,0.475205,0.663539,0.457491,0.33202,0.471739,0.187911,0.123908,0.14088,0.135981,0.248487,0.329756,0.358638,0.363191,0.363266,0.456174,0.286713,0.226966,0.393768,0.448963,0.42305,0.210092,0.216932,0.191316,0.150346,0.461135,0.38991,0.434245,0.595165,0.760991,0.623182,0.435987,0.282465,0.208408,0.428587,0.309289,0.462413,0.134862,0.785296,0.413456,0.890757,0.523984,0.811408,1,0.666542,0.757072,0.640138,0.841627,0.389762,0.369505,0.690096,0.770183,0.456236,0.269104,0.012386,0.650794,0.01329,0.616541,0.079841,0.051867,0.090402
0,0,0,1,1,0,0.122595,0.023182,0.127259,0.491571,0.803194,0.542151,0.354469,0.673371,0.813474,0.631414,0.62619,0.313824,0.527451,0.204038,0.104277,0.098534,0.052576,0.058,0.108171,0.181941,0.354787,0.477195,0.253254,0.249042,0.185352,0.420025,0.20246,0.18115,0.361989,0.321913,0.40353,0.466227,0.041801,0.075195,0.154691,0.170448,0.285689,0.168927,0.229613,0.38286,0.259028,0.242536,0.130074,0.089637,0.152747,0.211469,0.198357,0.122208,0.346321,0.250686,0.883352,0.484264,0.513263,0.491371,0.263209,0.361918,0.447525,0.510841,0.17097,0.149736,0.211443,0.166376,0.185389,0.396196,0.048298,0.857143,0,0.81203,0.088928,0.204104,0.226557
0,0,0,0,0,1,0.256437,0.324236,0.215909,0.719694,0.265803,0.411198,0.418562,0.497219,0.448591,0.601074,0.526382,0.392724,0.800774,0.440283,0.524656,0.585035,0.287303,0.611225,0.159253,0.304604,0.236915,0.361043,0.346586,0.451002,0.335906,0.555907,0.508887,0.316347,0.437421,0.440697,0.394527,0.324913,0.118086,0.295852,0.16696,0.172296,0.20085,0.448748,0.433046,0.242874,0.205577,0.18028,0.117872,0.086296,0.141053,0.119086,0.131079,0.082965,0.289418,0.440231,0.865232,0.343088,0.157065,0.289117,0.291157,0.407636,0.376412,0.461832,0.359307,0.178978,0.226349,0.233719,0.060781,0.158225,0.066479,0.174603,0.023741,0.639098,0.16019,0,0.126293
0,1,1,0,0,0,0.180599,0.046299,0.089192,0.396184,0.633888,0.732228,0.364313,0.602471,0.357085,0.4859,0.442477,0.398751,0.309408,0.414374,0.295436,0.374225,0.076566,0.089453,0.095409,0.210323,0.335592,0.352645,0.19148,0.221301,0.276893,0.440663,0.476572,0.364147,0.801717,0.632515,0.814902,0.576279,0.043757,0.091915,0.07033,0.426365,0.380441,0.635485,0.196087,0.286445,0.355037,0.259971,0.147571,0.193671,0.36514,0.296222,0.360908,0.254394,0.334404,0.303374,0.913059,0.480241,0.353634,0.351934,0.21021,0.201467,0.378116,0.512628,0.345134,0.375347,0.852589,0.614998,0.456024,0.625452,0.028396,0.142857,0.138787,0.135338,0.208461,0.233668,0.260406
0,0,1,0,0,0,0.292132,0.185862,0.206251,0.565084,0.520908,0.422447,0.35897,0.562239,0.33507,0.415641,0.483134,0.391966,0.472041,0.507566,0.287079,0.478684,0.341929,0.415663,0.132364,0.331097,0.358511,0.516959,0.602405,0.692298,0.811682,0.835086,0.551928,0.364603,0.467342,0.448647,0.426088,0.252482,0.129998,0.236398,0.226723,0.200011,0.182816,0.321352,0.316968,0.48277,0.434657,0.225367,0.170463,0.125487,0.117812,0.164512,0.178971,0.099458,0.644626,0.445746,0.911795,0.486101,0.345528,0.427294,0.40137,0.391256,0.729518,0.391157,0.253791,0.183776,0.211056,0.203324,0.134217,0.09413,0.013567,0.15873,0.150644,0.150376,0.030252,0.262276,0.146998
0,1,1,0,0,0,0.214442,0.650777,0.465299,0.482571,0.32594,0.459216,0.533368,0.503863,0.532684,0.649365,0.637362,0.486073,0.62899,0.496387,0.471979,0.693362,0.384621,0.855703,0.503823,0.608495,0.597357,0.530897,0.441402,0.389286,0.40229,0.596336,0.509795,0.228127,0.563097,0.424295,0.31449,0.228077,0.209231,0.598415,0.251673,0.263062,0.233851,0.179114,0.24387,0.352615,0.199723,0.179894,0.219194,0.076021,0.147974,0.133943,0.095093,0.080285,0.603992,0.320376,0.765877,0.51985,0.350672,0.359766,0.443449,0.297686,0.430449,0.619841,0.401481,0.30942,0.603319,0.357504,0.121387,0.126805,0.032811,0.301587,0.068366,0.285714,0.071335,0.12525,0.144511
0,0,1,1,1,0,0.234522,0.089804,0.043433,0.502294,0.725241,0.243714,0.335262,0.567124,0.36085,0.507744,0.276288,0.179831,0.527261,0.550245,0.445553,0.476697,0.043262,0.054562,0,0.095742,0.172078,0.279133,0.179397,0.207662,0.081001,0.269296,0.24577,0.142596,0.319301,0.24457,0.365795,0.306337,0.127593,0.15087,0.013033,0.342066,0.629637,0.426387,0.292085,0.475809,0.249069,0.629804,0.367993,0.288348,0.33642,0.606544,0.626172,0.278974,0.02051,0.334749,0,0,0.285426,0.372624,0.185351,0.263481,0.253583,0.508793,0.405634,0.252856,0.502917,0.455091,0.348556,0.601422,0.019685,0.253968,0.019208,0.240602,0.065184,0.129447,0.106328
1,0,0,0,1,0,0.508625,0.294587,0.222867,0.848358,0.353994,0.174329,0.536793,0.414545,0.039998,0.419841,0.351346,0.208295,0.363293,0.362416,0.499236,0.556693,0.299243,0.254982,0.14681,0.130052,0.315724,0.398478,0.462671,0.360932,0.564504,0.46635,0.357607,0.199563,0.34981,0.351203,0.415048,0.1995,0.247017,0.263119,0.206469,0.088666,0.178492,0.272302,0.317378,0.258412,0.203242,0.279659,0.178513,0.163449,0.239861,0.237716,0.246003,0.219773,0.499385,0.301151,0.868325,0.399164,0.310357,0.249226,0.388463,0.334865,0.437127,0.305945,0.20444,0.131594,0.310974,0.147768,0.099817,0.138205,0.543838,0.365079,0.780698,0.345865,0.58706,0,0.716881
1,0,0,0,0,1,0.231601,0.122423,0.133754,0.774025,0.343127,0.557581,0.610461,0.481952,0.270746,0.450701,0.770993,0.285587,0.94104,0.419071,0.327225,0.471441,0.122113,0.189979,0.091899,0.058362,0.093396,0.18865,0.42603,0.279546,0.200436,0.372293,0.276976,0.180764,0.24405,0.152098,0.253372,0.171232,0.050747,0.102184,0.068745,0.095299,0.046885,0.070365,0.302665,0.1906,0.138648,0.10883,0.139664,0.059349,0.11714,0.035274,0.076186,0.053959,0.298617,0.237692,0.900558,0.375272,0.141581,0.169649,0.249056,0.237941,0.191068,0.246089,0.15616,0.104465,0.074361,0.02845,0.067056,0.058783,0.085365,0.222222,0.144591,0.210526,0.242803,0.153749,0.208696
1,0,0,0,0,1,0.855705,1,0.252225,0.59975,0.119965,0.713902,0.291881,0.690423,0.492025,0.663562,0.622975,0.592936,0.650283,0.637115,0.397089,0.296862,0.946279,0.603927,0.145149,0.233462,0.288609,0.481548,0.213699,0.203536,0.188746,0.432654,0.253132,0.125573,0.253458,0.355033,0.362729,0.283217,0.08204,0.126756,0.100211,0.068157,0.045407,0.080246,0.032485,0.096585,0.09988,0.062126,0.010717,0.027001,0.017948,0.041773,0.028145,0.023067,0.040488,0.086644,0.878866,0.455614,0.124197,0.256205,0.038502,0.087434,0.063412,0.186132,0.050734,0.067973,0.024272,0.054563,0.047072,0.051156,0.361027,0.253968,0.380507,0.240602,0.370525,0.386347,0.433592
0,0,0,0,1,0,0.284233,0.199201,0.139888,0.823944,0.2787,0.325266,0.522478,0.738194,0.638721,0.55815,0.593047,0.406516,0.665989,0.487909,0.404227,0.262329,0.193788,0.23526,0.134037,0.125361,0.262501,0.266633,0.276855,0.219944,0.293826,0.292351,0.233251,0.119153,0.232622,0.127528,0.227272,0.136243,0.103431,0.17992,0.210227,0.11194,0.191382,0.144871,0.301269,0.330863,0.305559,0.157945,0.153981,0.065108,0.096806,0.074934,0.105671,0.048394,0.263271,0.170889,0.914409,0.38169,0.317069,0.24414,0.213204,0.280317,0.470395,0.289957,0.177989,0.080727,0.0882,0.043231,0.056948,0.074198,0.065392,0.253968,0.134181,0.240602,0.266253,0.214375,0.243031
1,0,0,0,0,1,0.452101,0.294478,0.096297,0.955411,0.296715,0.285892,0.423394,0.468334,0.372211,0.467531,0.46625,0.417171,0.439936,0.496532,0.415362,0.457174,0.202364,0.174614,0.031103,0.037092,0.081658,0.254455,0.263256,0.368907,0.278098,0.339256,0.30756,0.138242,0.298867,0.239559,0.297885,0.218086,0.085839,0.114407,0.194669,0.014749,0.060875,0.160144,0.231942,0.259857,0.169029,0.080959,0.07768,0.073415,0.074537,0.076168,0.06857,0.066703,0.375608,0.246527,0.922816,0.438161,0.219402,0.245569,0.254642,0.391461,0.344866,0.255158,0.27256,0.091452,0.171802,0.122647,0.067377,0.111583,0.197791,0.444444,0.214662,0.421053,0.244014,0.124143,0.295171
0,1,1,0,0,0,0.285248,0.170371,0.235598,0.526789,0.458271,0.205476,1,0.234694,0.423155,0.81036,0.444984,0.505401,0.908257,0.396406,0.482519,0.524551,0.224268,0.252568,0.172235,0.369314,0.259388,0.32845,0.733881,0.493481,0.414295,0.877853,0.695625,0.307518,0.474548,0.383003,0.504923,0.331361,0.195615,0.182263,0.212575,0.422759,0.278992,0.294164,0.586483,0.74389,0.286181,0.624307,0.259831,0.248322,0.237654,0.172678,0.243988,0.18226,0.275812,0.363718,0.862183,0.475605,0.405736,0.329978,0.592902,0.536589,0.553342,0.844242,0.354438,0.258162,0.319911,0.200314,0.242801,0.219456,0.024868,0.190476,0.031636,0.661654,0.087692,0.042833,0.11967
0,0,1,0,0,0,0.174288,0.243935,0.254326,0.438987,0.480346,0.472862,0.473128,0.777076,0.376471,0.650178,0.518224,0.374862,0.717025,0.54805,0.385528,0.545977,0.266415,0.581436,0.213768,0.371697,0.267091,0.518605,0.521327,0.375596,0.516414,0.768118,0.668286,0.48251,0.515023,0.425579,0.448576,0.305121,0.095215,0.406613,0.200305,0.234013,0.173066,0.391382,0.352153,0.333506,0.491522,0.243034,0.189499,0.161029,0.185126,0.252305,0.203846,0.112363,0.440058,0.608967,0.854473,0.47891,0.378549,0.407442,0.393774,0.28408,0.622807,0.461229,0.444935,0.355792,0.298915,0.235793,0.220195,0.235834,0.024988,0.222222,0.117169,0.210526,0.057288,0.134575,0.091509
1,0,0,0,0,1,0.495516,0.320244,0.113896,0.937726,0.271726,0.287357,0.50002,0.4434,0.43072,0.532043,0.415519,0.423472,0.593651,0.49125,0.315836,0.397883,0.189923,0.145435,0.043095,0.05688,0.096781,0.218466,0.221612,0.321941,0.177716,0.372546,0.300669,0.150194,0.289311,0.204649,0.27036,0.179851,0.081244,0.093888,0.086885,0.13315,0.137581,0.491862,0.34672,0.368963,0.186779,0.123519,0.094974,0.055036,0.077059,0.120344,0.081023,0.054922,0.286701,0.265629,0.932485,0.479194,0.337567,0.345313,0.242559,0.265886,0.244092,0.408297,0.245083,0.10489,0.208563,0.06775,0.079281,0.086709,0.045553,0.460317,0.073373,0.43609,0.137039,0.073958,0.251029
1,0,0,0,0,1,0.111862,0.052936,0.107243,0.583333,0.407245,0.652717,0.325723,0.552012,0.46954,0.681095,0.794054,0.729039,0.761738,0.514935,0.270651,0.619241,0.106446,0.280211,0.083978,0.114092,0.181607,0.12946,0.001973,0.0321,0.014763,0.077036,0.084631,0.044266,0.128836,0.117339,0.095267,0.096784,0.026501,0.082344,0.098509,0.121295,0.160858,0.159095,0.177651,0.086166,0.053853,0.127588,0.048849,0.068452,0.069999,0.029565,0.083218,0.036421,0.322892,0.383354,0.899251,0.474325,0.129666,0.137251,0.060409,0.052418,0.038889,0.129029,0.072164,0.086574,0.122537,0.002024,0.025296,0.030066,0.160171,0.269841,0.245789,0.255639,0.188733,0.268857,0.245565
0,0,1,1,1,0,0.135532,0.045646,0.096512,0.644444,0.593396,0.458787,0.606483,0.434463,0.320588,0.616176,0.563299,0.293135,0.603675,0.515693,0.252431,0.622378,0.076857,0.078508,0.067299,0.114915,0.23137,0.185519,0.371293,0.34608,0.447189,0.513151,0.376288,0.232736,0.354894,0.34137,0.382785,0.192365,0.033632,0.071354,0.102736,0.102138,0.244525,0.124291,0.367394,0.359287,0.496507,0.279287,0.260108,0.173607,0.205557,0.166536,0.196571,0.131139,0.345679,0.26354,0.89642,0.504724,0.372211,0.143994,0.3828,0.295381,0.779931,0.654851,0.341306,0.203299,0.309087,0.274025,0.117781,0.137772,0.226337,0.888889,0,0.842105,0.092761,0.310559,0.202063
0,1,1,0,0,0,0.355832,0.384855,0.233101,0.663487,0.251364,0.171875,0.521,0.450678,0.392579,0.538383,0.479384,0.43504,0.61203,0.501515,0.496617,0.663984,0.383692,0.570122,0.186549,0.236163,0.262375,0.249717,0.403602,0.304487,0.327125,0.352664,0.384178,0.238492,0.327335,0.306963,0.396049,0.19428,0.171678,0.444181,0.093167,0.083994,0.194208,0.227839,0.257353,0.262645,0.288785,0.17946,0.149247,0.148616,0.16586,0.158028,0.245944,0.118717,0.249077,0.478018,0.862662,0.546091,0.139516,0.305334,0.326635,0.242118,0.316512,0.328093,0.242578,0.183452,0.162178,0.162905,0.277808,0.165064,0.018048,0.365079,0.019435,0.345865,0.12822,0.14979,0.163451
1,1,0,0,0,0,0.417054,0.277746,0.084007,0.891965,0.326918,0.340634,0.397942,0.550035,0.305085,0.521561,0.455056,0.375494,0.568947,0.480902,0.380256,0.415827,0.241038,0.290238,0.049542,0.093567,0.116866,0.195826,0.218945,0.206823,0.251366,0.359745,0.41408,0.223106,0.267801,0.243025,0.296347,0.211426,0.065869,0.186889,0.077081,0.05798,0.173697,0.153854,0.18144,0.206104,0.20127,0.133456,0.197034,0.201474,0.098611,0.085022,0.121784,0.09396,0.33143,0.290134,0.932181,0.548013,0.396584,0.304866,0.266326,0.1123,0.256538,0.259748,0.240222,0.187566,0.166935,0.091143,0.105484,0.073632,0.278436,0.460317,0.256143,0.43609,0.512495,0.075458,0.477747
0,0,1,1,1,0,0.106268,0.018771,0.144926,0.253701,0.719287,0.548842,0.596319,0.654632,0.53486,0.70584,0.553328,0.615064,0.917076,0.482248,0.283901,0.366467,0.082685,0.085003,0.205659,0.319936,0.395851,0.348854,0.256127,0.243687,0.227923,0.504676,0.385394,0.287554,0.372249,0.229088,0.254452,0.18522,0.095777,0.151619,0.23911,0.551102,0.404258,0.469175,0.3492,0.273841,0.30062,0.341871,0.315869,0.175044,0.415947,0.141649,0.180009,0.128352,0.478801,0.419416,0.858394,0.510297,0.41006,0.368841,0.464051,0.374365,0.667853,0.686556,0.487814,0.441651,0.640781,0.215499,0.191876,0.233491,0.00807,0.730159,0,0.691729,0.020902,0.078925,0.05194
1,0,0,0,0,1,0.534293,0.349494,0.058388,0.913047,0.278973,0.466734,0.380714,0.327105,0.364173,0.119115,0.525284,0.351386,0.613029,0.292268,0.437996,0.571198,0.140332,0.146958,0.030783,0.016233,0.022399,0.073296,0.136776,0.164753,0.201003,0.277516,0.237197,0.1325,0.213974,0.211106,0.300118,0.168775,0.085418,0.148217,0.121756,0.00966,0.09651,0.121586,0.204361,0.234499,0.261923,0.174754,0.144705,0.138966,0.124336,0.118979,0.127987,0.093524,0.266613,0.164406,0.940718,0.436658,0.193504,0.126522,0.163099,0.137523,0.206954,0.268716,0.131374,0.103628,0.125767,0.088939,0.071735,0.058452,0.034318,0.365079,0.281795,0.345865,0.072505,0.263845,0.427645
0,0,0,0,1,0,0.286327,0.155055,0.126118,0.759343,0.461235,0.424684,0.326503,0.466178,0.421036,0.445494,0.375122,0.334371,0.774823,0.526363,0.365928,0.565811,0.219883,0.237476,0.075561,0.133402,0.212794,0.263272,0.177353,0.220551,0.15214,0.287735,0.374766,0.14636,0.257527,0.235285,0.225049,0.198761,0.146168,0.18126,0.11342,0.18028,0.331401,0.372466,0.514027,0.342716,0.265908,0.344901,0.30183,0.205454,0.206763,0.283887,0.141656,0.10628,0.523622,0.393486,0.914714,0.538653,0.406361,0.422584,0.363643,0.367664,0.296808,0.237803,0.250697,0.104008,0.140292,0.119536,0.060373,0.107852,0.592964,0.428571,0.680445,0.406015,0.996345,0.018223,0.897424
1,0,0,0,0,0,0.553228,0.466543,0.263013,0.604399,0.223839,0.643928,0.373406,0.573937,0.377607,0.549677,0.70413,0.52666,0.815017,0.562355,0.379723,0.453283,0.46546,0.589481,0.148152,0.230786,0.147453,0.417158,0.30475,0.347393,0.397362,0.327574,0.190395,0.175117,0.27828,0.166923,0.292213,0.180362,0.32609,0.256765,0.100329,0.128852,0.204245,0.11529,0.10091,0.256227,0.175242,0.099481,0.050009,0.024596,0.041263,0.020148,0.047026,0.023183,0.319458,0.118922,0.892194,0.420592,0.207561,0.126471,0.099577,0.091672,0.085631,0.132975,0.062767,0.063357,0.062874,0.01585,0.029182,0.046207,0.738147,0.253968,0.776078,0.240602,0.687162,0.787161,0.784246
1,0,0,0,0,1,0.56927,0.611425,0.192097,0.671812,0.221561,0.543654,0.244572,0.573246,0.411348,0.544886,0.643244,0.585091,0.328313,0.673969,0.373044,0.529244,0.829881,0.793983,0.145468,0.27036,0.346058,0.356096,0.252373,0.247435,0.188825,0.247594,0.069789,0.095919,0.208853,0.271704,0.333195,0.178333,0.026099,0.122716,0.096395,0.055668,0.114581,0.12767,0.043278,0.091935,0.041633,0.047117,0.059699,0.046828,0.077393,0.054386,0.008879,0.010013,0.081526,0.025561,0.891846,0.376174,0.343216,0.121802,0.002758,0.072779,0.049071,0.07496,0.017788,0.039468,0.056338,0.012792,0.029328,0.051874,0.563567,0.222222,0.36436,0.210526,0.616979,0.400202,0.560287
0,0,0,0,0,1,0.379999,0.254396,0.224031,0.558464,0.369265,0.475829,0.388473,0.518911,0.413194,0.638607,0.550006,0.442232,0.565736,0.496693,0.474059,0.52451,0.444058,0.455041,0.118469,0.3184,0.2522,0.385061,0.663616,0.476514,0.523713,0.725692,0.55298,0.275192,0.538224,0.333167,0.427611,0.287771,0.250873,0.310816,0.233181,0.217612,0.199895,0.227531,0.360587,0.352633,0.27218,0.458363,0.106564,0.125399,0.294196,0.086183,0.221112,0.107828,0.841813,0.433056,0.884354,0.5069,0.38361,0.386805,0.608476,0.495224,0.50648,0.608727,0.34434,0.168646,0.321426,0.174323,0.158352,0.118878,0.108656,0.253968,0.070443,0.240602,0.370239,0.081477,0.227578
0,1,1,0,0,0,0.237972,0.30284,0.28243,0.656205,0.260425,0.618034,0.604051,0.518965,0.475901,0.658213,0.631986,0.513223,0.584601,0.426403,0.411009,0.33125,0.28521,0.585902,0.245332,0.371337,0.338308,0.545407,0.419273,0.376879,0.342988,0.378048,0.466523,0.24924,0.342141,0.326271,0.384217,0.195866,0.059693,0.337583,0.185922,0.173529,0.208705,0.324364,0.260902,0.263298,0.283564,0.179398,0.149353,0.09956,0.157697,0.149961,0.167071,0.073311,0.325224,0.424907,0.857218,0.472395,0.509669,0.463308,0.329696,0.352887,0.328622,0.403444,0.285528,0.15346,0.214239,0.164731,0.10827,0.068455,0.09559,0.507937,0.15695,0.481203,0.304784,0.102068,0.359101
0,0,1,1,1,0,0.156713,0.04197,0.078766,0.60191,0.612258,0.662082,0.408248,0.551602,0.372185,0.646444,0.509615,0.421938,0.551563,0.32664,0.242938,0.534435,0.100148,0.072299,0.067794,0.195766,0.25977,0.261149,0.24864,0.326202,0.256614,0.45439,0.476583,0.210001,0.451691,0.303532,0.319465,0.19877,0.128342,0.131456,0.116121,0.181618,0.227759,0.356918,0.318255,0.353008,0.229131,0.32953,0.238412,0.136752,0.240634,0.169949,0.146999,0.105762,0.52074,0.305434,0.907788,0.541654,0.543939,0.527055,0.379553,0.300248,0.459161,0.646035,0.301293,0.23299,0.360926,0.211669,0.139408,0.120392,0.017494,0.761905,0.012471,0.721805,0.07633,0.169504,0.138946
